book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
8389,52872,52872,1094776,20,802170374,9.7808E+12,Sherman Alexie,2007,Flight: A Novel,Flight,en-US,3.89,12016,12429,1894,188,652,3064,4976,3549,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8415,511240,511240,499238,16,1413903177,9.78141E+12,"Kiyohiko Azuma, あずま きよひこ",2003,よつばと! 1,"Yotsuba&!, Vol. 01 (Yotsuba&! #1)",eng,4.34,12754,13443,618,213,469,1622,3359,7780,https://images.gr-assets.com/books/1284943754m/511240.jpg,https://images.gr-assets.com/books/1284943754s/511240.jpg
8420,107017,107017,3655307,24,1401200605,9.7814E+12,"Jeph Loeb, Jim Lee, Scott Williams",2002,Batman Hush #1,"Batman: Hush, Vol. 1",eng,4.1,31527,32057,273,1350,1408,5013,9223,15063,https://images.gr-assets.com/books/1460914534m/107017.jpg,https://images.gr-assets.com/books/1460914534s/107017.jpg
8479,125502,125502,1309881,40,340682388,9.78034E+12,Siri Hustvedt,2002,What I Loved,What I Loved,en-GB,4.02,9974,11472,988,232,628,2037,4307,4268,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8497,6493321,6493321,6684749,35,1596914521,9.7816E+12,"Apostolos Doxiadis, Christos H. Papadimitriou, Alecos Papadatos, Annie Di Donna",2009,Logicomix: An Epic Search for Truth,Logicomix: An epic search for truth,en-US,4.01,11004,12191,1211,134,522,2435,5125,3975,https://images.gr-assets.com/books/1312031956m/6493321.jpg,https://images.gr-assets.com/books/1312031956s/6493321.jpg
8517,60925,60925,59257,31,446696161,9.78045E+12,Octavia E. Butler,2005,Fledgling,Fledgling,en-US,3.9,11792,12942,1806,299,827,2876,4773,4167,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8600,1821187,12991188,2046778,23,3499237709,9.7835E+12,"Denis Johnson, Bettina Abarbanell",2002,Train Dreams,Train Dreams,ger,3.89,4886,11357,1549,146,653,2709,4669,3180,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8654,587638,587638,2636942,36,345501748,9.78035E+12,"Michael Chabon, Gary Gianni",2007,Gentlemen of the Road,Gentlemen of the Road,eng,3.42,10440,11472,1577,362,1416,4262,3900,1532,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8666,28239,28239,1832876,28,618446877,9.78062E+12,Paul Theroux,2002,Dark Star Safari ,Dark Star Safari: Overland from Cairo to Cape Town,en-US,3.96,9662,10297,742,224,546,2020,4175,3332,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8673,644655,644655,2327400,40,312359667,9.78031E+12,Ann Cleeves,2006,Raven Black,"Raven Black (Shetland Island, #1)",en-US,3.85,10617,14283,1405,190,682,3596,6447,3368,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8676,1862313,1862313,2886449,28,374299250,9.78037E+12,Richard Price,2008,Lush Life,Lush Life,eng,3.69,9478,10288,1553,203,725,3023,4439,1898,https://images.gr-assets.com/books/1316137153m/1862313.jpg,https://images.gr-assets.com/books/1316137153s/1862313.jpg
8747,254799,254799,246926,12,743235274,9.78074E+12,Twyla Tharp,2003,The Creative Habit: Learn It and Use It for Life,The Creative Habit: Learn It and Use It for Life,eng,4,12838,13338,765,306,800,2760,4250,5222,https://images.gr-assets.com/books/1477230182m/254799.jpg,https://images.gr-assets.com/books/1477230182s/254799.jpg
8755,11985631,11985631,21848004,15,,,George R.R. Martin,2003,The Sworn Sword,"The Sworn Sword (The Tales of Dunk and Egg, #2)",eng,4.07,11291,11969,381,37,263,2404,5362,3903,https://images.gr-assets.com/books/1397654143m/11985631.jpg,https://images.gr-assets.com/books/1397654143s/11985631.jpg
8814,4599,4599,859386,36,786886323,9.78079E+12,Glen David Gold,2001, Carter Beats the Devil,Carter Beats the Devil,eng,4.09,10000,10976,901,88,426,1968,4443,4051,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8893,13658,13658,215093,57,044101125X,9.78044E+12,Ursula K. Le Guin,2001,The Other Wind,"The Other Wind (Earthsea Cycle, #6)",en-GB,4.06,11325,13218,597,97,467,2734,5203,4717,https://images.gr-assets.com/books/1309285821m/13658.jpg,https://images.gr-assets.com/books/1309285821s/13658.jpg
8929,2120783,2120783,2126220,46,039306235X,9.78039E+12,Fareed Zakaria,2008,The Post-American World 2.0,The Post-American World,eng,3.86,8753,10392,1013,159,516,2529,4598,2590,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8930,1823,1823,5946,20,743233212,9.78074E+12,Jon Ronson,2001,Them: Adventures with Extremists,Them: Adventures with Extremists,en-US,3.94,9081,11362,833,71,394,2648,5284,2965,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8931,15161,15161,3088909,33,1596912510,9.7816E+12,"Susanna Clarke, Charles Vess",2006,The Ladies of Grace Adieu and Other Stories,The Ladies of Grace Adieu and Other Stories,en-US,3.85,12150,14037,1196,197,783,3620,5768,3669,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8940,392563,392563,2373496,33,374249393,9.78037E+12,Alex  Ross,2007,The Rest Is Noise: Listening to the Twentieth Century,The Rest Is Noise: Listening to the Twentieth Century,eng,4.08,9316,10007,611,381,497,1471,3236,4422,https://images.gr-assets.com/books/1311973474m/392563.jpg,https://images.gr-assets.com/books/1311973474s/392563.jpg
8950,72148,72148,865487,47,747589372,9.78075E+12,William  Boyd,2006,Restless,Restless,eng,3.84,9308,11228,1051,128,532,2862,5202,2504,https://images.gr-assets.com/books/1330951946m/72148.jpg,https://images.gr-assets.com/books/1330951946s/72148.jpg
8983,1268348,1268348,3192862,31,385518684,9.78039E+12,Barbara Delinsky,2008,The Secret Between Us,The Secret Between Us,,3.71,12168,12674,797,197,944,3968,4839,2726,https://images.gr-assets.com/books/1320407845m/1268348.jpg,https://images.gr-assets.com/books/1320407845s/1268348.jpg
9018,2437710,2437710,2444898,24,1559363304,9.78156E+12,Tracy Letts,2008,August: Osage County,August: Osage County,eng,4.2,11023,11895,692,221,486,1693,3838,5657,https://images.gr-assets.com/books/1354209733m/2437710.jpg,https://images.gr-assets.com/books/1354209733s/2437710.jpg
9025,5942,5942,832960,58,375724370,9.78038E+12,Michael Ondaatje,2000,Anil's Ghost,Anil's Ghost,eng,3.54,11184,12605,1025,338,1340,4228,4590,2109,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9036,24724,24724,3159281,24,142003808,9.78014E+12,"T.C. Boyle, Richard Poe",2003,Drop City,Drop City,eng,3.83,9313,9982,911,158,617,2465,4226,2516,https://images.gr-assets.com/books/1327936131m/24724.jpg,https://images.gr-assets.com/books/1327936131s/24724.jpg
9037,3710603,3710603,14055293,11,1401219217,9.7814E+12,"Brian K. Vaughan, Pia Guerra, José Marzán Jr., Pamela Rambo, Clem Robins, J.G. Jones",2008,Y: The Last Man - The Deluxe Edition Book One,Y: The Last Man - The Deluxe Edition Book One,eng,4.36,10368,11304,566,78,238,1188,3807,5993,https://images.gr-assets.com/books/1288024278m/3710603.jpg,https://images.gr-assets.com/books/1288024278s/3710603.jpg
9038,29486,29486,29939,21,1592402739,9.78159E+12,Diablo Cody,2005,Candy Girl,Candy Girl: A Year in the Life of an Unlikely Stripper,en-US,3.54,10669,11062,1574,291,1196,3796,3812,1967,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9074,13809,13809,1003260,35,380803275,9.78038E+12,Raymond E. Feist,2004,Exile's Return,"Exile's Return (Conclave of Shadows, #3)",,4,10840,11744,104,58,430,2815,4625,3816,https://images.gr-assets.com/books/1409594776m/13809.jpg,https://images.gr-assets.com/books/1409594776s/13809.jpg
9129,23960,23960,24880,34,99436922,9.7801E+12,Irvine Welsh,2001,Glue,Glue,eng,3.84,9184,10153,241,241,623,2605,3778,2906,https://images.gr-assets.com/books/1357448113m/23960.jpg,https://images.gr-assets.com/books/1357448113s/23960.jpg
9143,7252,7252,10385,15,60539097,9.78006E+12,"Jenna Jameson, Neil Strauss",2004,How to Make Love Like a Porn Star: A Cautionary Tale,How to Make Love Like a Porn Star: A Cautionary Tale,eng,3.75,9531,10201,820,222,913,2881,3398,2787,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9173,27298,27298,27945,37,743428188,9.78074E+12,Indu Sundaresan,2002,The Twentieth Wife,"The Twentieth Wife (Taj Mahal Trilogy, #1)",en-US,4.03,9873,10772,1240,123,472,2093,4360,3724,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9177,5556595,5556595,5727718,45,7245823,9.78001E+12,Isabel Wolff,2009,A Vintage Affair,A Vintage Affair,en-GB,3.8,11104,13877,1892,148,764,3963,5863,3139,https://images.gr-assets.com/books/1327878847m/5556595.jpg,https://images.gr-assets.com/books/1327878847s/5556595.jpg
9188,393060,393060,953226,51,61187844,9.78006E+12,Lionel Shriver,2007,The Post-Birthday World ,The Post-Birthday World,eng,3.52,10415,11618,1758,648,1334,3315,3986,2335,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9191,54120,54120,895682,86,151010404,9.78015E+12,"José Saramago, Margaret Jull Costa",2002,O Homem Duplicado,The Double,en-US,3.84,6430,10099,799,174,627,2492,4134,2672,https://images.gr-assets.com/books/1328876706m/54120.jpg,https://images.gr-assets.com/books/1328876706s/54120.jpg
9199,127249,127249,72567,55,345476131,9.78035E+12,Steve Berry,2005,The Third Secret,The Third Secret,eng,3.84,10809,12179,622,185,687,3291,4725,3291,https://images.gr-assets.com/books/1320437464m/127249.jpg,https://images.gr-assets.com/books/1320437464s/127249.jpg
9213,21327,21327,2542586,15,1401210007,9.7814E+12,"Bill Willingham, Mark Buckingham, Steve Leialoha, Jim Fern, Jimmy Palmiotti, Andrew Pepoy",2006,"Fables, Volume 7: Arabian Nights (and Days)","Fables, Vol. 7: Arabian Nights [and Days] (Fables, #7)",eng,4.1,13772,14055,485,68,343,2821,5705,5118,https://images.gr-assets.com/books/1327962799m/21327.jpg,https://images.gr-assets.com/books/1327962799s/21327.jpg
9214,98687,98687,1363157,34,374299218,9.78037E+12,André Aciman,2007,Call Me by Your Name,Call Me by Your Name,,4.13,10154,12024,1549,304,632,1799,3698,5591,https://images.gr-assets.com/books/1283737003m/98687.jpg,https://images.gr-assets.com/books/1283737003s/98687.jpg
9240,45369,45369,2270654,16,1400097037,9.7814E+12,Julian Barnes,2005,Arthur & George,Arthur & George,eng,3.7,10131,12297,1291,183,891,3641,5346,2236,https://images.gr-assets.com/books/1419234701m/45369.jpg,https://images.gr-assets.com/books/1419234701s/45369.jpg
9263,3015764,3015764,3046305,93,054705484X,9.78055E+12,Philip Roth,2008,Indignation,Indignation,eng,3.69,8585,10831,1191,185,808,3228,4575,2035,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9287,33356,33356,1647,35,349117624,9.78035E+12,Max Barry,2002,Jennifer Government,Jennifer Government,eng,3.65,9722,11600,1038,272,1010,3536,4450,2332,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9290,52367,52367,1385264,19,1563899299,9.78156E+12,"Frank Miller, Lynn Varley",2001,Batman: The Dark Knight Strikes Again,"Batman: The Dark Knight Strikes Again (The Dark Knight Saga, #2)",eng,3.21,11065,11603,641,1354,2085,3179,2769,2216,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9316,426030,426030,415088,13,1414310609,9.78141E+12,Dee Henderson,2002,The Healer,The Healer (O'Malley #5),eng,4.4,11245,11831,260,43,176,1428,3516,6668,https://images.gr-assets.com/books/1406510508m/426030.jpg,https://images.gr-assets.com/books/1406510508s/426030.jpg
9341,561403,561403,1744923,24,316011851,9.78032E+12,Cecily von Ziegesar,2005,"The It Girl (It Girl, Book 1)","The It Girl (It Girl, #1)",eng,3.66,11929,12276,416,484,1215,3672,3547,3358,https://images.gr-assets.com/books/1344263385m/561403.jpg,https://images.gr-assets.com/books/1344263385s/561403.jpg
9356,1820716,1820716,1820311,96,3552060413,9.78355E+12,Daniel Glattauer,2006,Gut gegen Nordwind,"Gut gegen Nordwind (Gut gegen Nordwind, #1)",ger,3.88,6874,13682,1513,402,1018,2983,4676,4603,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9424,13659,13659,65982,58,441011241,9.78044E+12,Ursula K. Le Guin,2001,Tales from Earthsea,"Tales from Earthsea (Earthsea Cycle, #5)",eng,4,11530,13238,465,70,474,3080,5434,4180,https://images.gr-assets.com/books/1309202073m/13659.jpg,https://images.gr-assets.com/books/1309202073s/13659.jpg
9434,153175,153175,2930911,33,380803267,9.78038E+12,Raymond E. Feist,2003,King of Foxes,"King of Foxes (Conclave of Shadows, #2)",,3.95,10684,11552,98,85,493,2876,4563,3535,https://images.gr-assets.com/books/1409600307m/153175.jpg,https://images.gr-assets.com/books/1409600307s/153175.jpg
9439,35539,35539,1654509,17,316013315,9.78032E+12,Bob Spitz,2005,The Beatles: The Biography,The Beatles: The Biography,en-US,4.13,8120,8464,390,205,314,1270,3020,3655,https://images.gr-assets.com/books/1327951066m/35539.jpg,https://images.gr-assets.com/books/1327951066s/35539.jpg
9465,105920,105920,102101,24,078510786X,9.78079E+12,"Brian Michael Bendis, Mark Bagley",2001,"Ultimate Spider-Man, Volume 1: Power and Responsibility","Ultimate Spider-Man, Volume 1: Power and Responsibility",eng,4.06,10462,10929,268,225,531,2105,3607,4461,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9483,77866,77866,2237564,47,1400031001,9.7814E+12,William  Boyd,2002,Any Human Heart,Any Human Heart,en-GB,4.26,8365,10207,1045,94,335,1298,3615,4865,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9497,835155,835155,124782,18,373250118,9.78037E+12,Melissa Senate,2001,See Jane Date,See Jane Date,,3.49,9292,9427,131,494,1083,3210,2561,2079,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9506,6280379,6280379,5768221,49,307272095,9.78031E+12,A.S. Byatt,2009,The Children's Book,The Children's Book,eng,3.66,10985,12705,2055,656,1264,3139,4337,3309,https://images.gr-assets.com/books/1320548114m/6280379.jpg,https://images.gr-assets.com/books/1320548114s/6280379.jpg
9550,93453,93453,833245,27,140130821X,9.7814E+12,George Carlin,2004,When Will Jesus Bring the Pork Chops?,When Will Jesus Bring the Pork Chops?,en-US,3.84,9139,9876,516,295,734,2416,3270,3161,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9554,54666,54666,74517,18,080507774X,9.78081E+12,Thomas Frank,2004,What's the Matter with Kansas? How Conservatives Won the Heart of America,What's the Matter with Kansas? How Conservatives Won the Heart of America,en-US,3.83,9003,9679,658,182,566,2409,4043,2479,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9574,4162673,4162673,3271184,57,571242448,9.78057E+12,P.D. James,2008,The Private Patient,The Private Patient (Adam Dalgliesh #14),eng,3.78,10461,12406,1259,181,750,3609,4918,2948,https://images.gr-assets.com/books/1409269308m/4162673.jpg,https://images.gr-assets.com/books/1409269308s/4162673.jpg
9579,3710,3710,1196277,49,037570387X,9.78038E+12,Zadie Smith,2002,The Autograph Man,The Autograph Man,eng,3.14,8317,9456,635,482,1800,3883,2510,781,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9588,86655,86655,1046035,38,1400043921,9.7814E+12,Jennifer Egan,2006,The Keep,The Keep,eng,3.43,9113,10425,1517,432,1256,3582,3710,1445,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9600,6251222,6251222,6434098,20,345476026,9.78035E+12,Dan Chaon,2009,Await Your Reply,Await Your Reply,eng,3.54,10598,11733,2131,342,1322,3691,4434,1944,https://images.gr-assets.com/books/1320525555m/6251222.jpg,https://images.gr-assets.com/books/1320525555s/6251222.jpg
9627,6939939,6939939,7172565,50,547330790,9.78055E+12,Maggie O'Farrell,2009,The Hand That First Held Mine,The Hand That First Held Mine,eng,3.87,8513,10741,1216,160,571,2643,4527,2840,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9630,6749,6749,2080870,38,316010766,9.78032E+12,David Foster Wallace,2004,Oblivion,Oblivion,en-US,4.07,9196,10044,717,124,372,1690,4321,3537,https://images.gr-assets.com/books/1311905400m/6749.jpg,https://images.gr-assets.com/books/1311905400s/6749.jpg
9660,107172,107172,2732008,10,1401203507,9.7814E+12,"Darwyn Cooke, Dave Stewart, Jared K. Fletcher",2004,"DC: The New Frontier, Volume 1","DC: The New Frontier, Volume 1",eng,4.17,9601,9632,169,125,377,1639,3099,4392,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9715,701738,701738,688038,43,1400096685,9.7814E+12,Chris Cleave,2005,Incendiary,Incendiary,eng,3.59,8718,10904,1575,399,1075,3168,4191,2071,https://images.gr-assets.com/books/1320474372m/701738.jpg,https://images.gr-assets.com/books/1320474372s/701738.jpg
9724,153866,153866,207481,43,439998190,9.78044E+12,Dav Pilkey,2000,Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants),"Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants, #4)",en-GB,4.12,9566,10409,368,276,594,1890,2474,5175,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9779,43739,43739,1389158,33,785122583,9.78079E+12,"Warren Ellis, Adi Granov",2004,Iron Man: Extremis,Iron Man: Extremis,eng,4.08,9338,10214,331,132,442,2052,3461,4127,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9794,74462,74462,1344971,54,7154615,9.78001E+12,Carol Shields,2002,Unless,Unless,eng,3.63,9822,11014,915,402,1074,3133,3984,2421,https://images.gr-assets.com/books/1327970989m/74462.jpg,https://images.gr-assets.com/books/1327970989s/74462.jpg
9862,4772110,4772110,4836931,77,307397874,9.78031E+12,Kazuo Ishiguro,2009,Nocturnes: Five Stories of Music and Nightfall,Nocturnes: Five Stories of Music and Nightfall,eng,3.4,8729,11243,1252,250,1413,4480,3771,1329,https://images.gr-assets.com/books/1320430211m/4772110.jpg,https://images.gr-assets.com/books/1320430211s/4772110.jpg
9864,88442,88442,2193696,47,140297995,9.78014E+12,"W.G. Sebald, Anthea Bell",2001,Austerlitz,Austerlitz,en-GB,4.04,8267,9877,837,301,604,1681,3133,4158,https://images.gr-assets.com/books/1327920142m/88442.jpg,https://images.gr-assets.com/books/1327920142s/88442.jpg
9900,6395833,6395833,6584446,2,,,Chuck Palahniuk,2004,Guts,Guts,eng,3.93,10300,10332,492,384,701,2047,3302,3898,https://images.gr-assets.com/books/1273235556m/6395833.jpg,https://images.gr-assets.com/books/1273235556s/6395833.jpg
9922,10092,10092,1629048,20,641645473,9.78064E+12,Tad Williams,2001,Sea of Silver Light,"Sea of Silver Light (Otherland, #4)",,4.11,9758,11017,230,107,458,1974,4015,4463,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9949,1824,1824,819599,53,743270606,9.78074E+12,Jon Ronson,2004,The Men Who Stare at Goats,The Men Who Stare at Goats,en-US,3.58,8245,10662,1025,235,976,3538,4152,1761,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9956,31975,31975,32190,15,078511677X,9.78079E+12,"Joss Whedon, John Cassaday",2005,"Astonishing X-Men, Volume 2: Dangerous","Astonishing X-Men, Volume 2: Dangerous",eng,4.19,9796,10006,261,66,279,1631,3709,4321,https://images.gr-assets.com/books/1500464823m/31975.jpg,https://images.gr-assets.com/books/1500464823s/31975.jpg
